Date,Price,Type
2013-05-07,1841.0,Historical
2013-05-08,1886.25,Historical
2013-05-09,1864.25,Historical
2013-05-10,1847.5,Historical
2013-05-13,1827.25,Historical
2013-05-14,1825.25,Historical
2013-05-15,1800.25,Historical
2013-05-16,1802.25,Historical
2013-05-17,1840.25,Historical
2013-05-20,1810.75,Historical
2013-05-21,1834.75,Historical
2013-05-22,1837.25,Historical
2013-05-23,1825.75,Historical
2013-05-24,1814.25,Historical
2013-05-27,1807.75,Historical
2013-05-28,1807.75,Historical
2013-05-29,1820.75,Historical
2013-05-30,1856.5,Historical
2013-05-31,1875.25,Historical
2013-06-03,1888.25,Historical
2013-06-04,1902.25,Historical
2013-06-05,1938.75,Historical
2013-06-06,1927.25,Historical
2013-06-07,1933.25,Historical
2013-06-10,1883.5,Historical
2013-06-11,1848.25,Historical
2013-06-12,1842.5,Historical
2013-06-13,1812.75,Historical
2013-06-14,1815.25,Historical
2013-06-17,1789.25,Historical
2013-06-18,1794.75,Historical
2013-06-19,1792.25,Historical
2013-06-20,1748.25,Historical
2013-06-21,1747.75,Historical
2013-06-24,1728.75,Historical
2013-06-25,1744.25,Historical
2013-06-26,1732.75,Historical
2013-06-27,1719.25,Historical
2013-06-28,1730.75,Historical
2013-07-01,1753.75,Historical
2013-07-02,1792.25,Historical
2013-07-03,1774.25,Historical
2013-07-04,1767.25,Historical
2013-07-05,1742.75,Historical
2013-07-08,1736.25,Historical
2013-07-09,1739.75,Historical
2013-07-10,1761.25,Historical
2013-07-11,1800.25,Historical
2013-07-12,1790.0,Historical
2013-07-15,1761.25,Historical
2013-07-16,1752.25,Historical
2013-07-17,1772.25,Historical
2013-07-18,1752.75,Historical
2013-07-19,1772.5,Historical
2013-07-22,1794.25,Historical
2013-07-23,1801.25,Historical
2013-07-24,1806.75,Historical
2013-07-25,1784.25,Historical
2013-07-26,1761.25,Historical
2013-07-29,1759.75,Historical
2013-07-30,1741.25,Historical
2013-07-31,1731.75,Historical
2013-08-01,1776.25,Historical
2013-08-02,1769.5,Historical
2013-08-05,1755.25,Historical
2013-08-06,1752.75,Historical
2013-08-07,1730.75,Historical
2013-08-08,1781.5,Historical
2013-08-09,1821.25,Historical
2013-08-12,1832.25,Historical
2013-08-13,1839.25,Historical
2013-08-14,1834.75,Historical
2013-08-15,1842.25,Historical
2013-08-16,1876.25,Historical
2013-08-19,1872.25,Historical
2013-08-20,1848.5,Historical
2013-08-21,1852.25,Historical
2013-08-22,1857.25,Historical
2013-08-23,1834.5,Historical
2013-08-26,1827.75,Historical
2013-08-27,1827.75,Historical
2013-08-28,1826.25,Historical
2013-08-29,1797.5,Historical
2013-08-30,1775.25,Historical
2013-09-02,1763.75,Historical
2013-09-03,1772.75,Historical
2013-09-04,1744.25,Historical
2013-09-05,1744.25,Historical
2013-09-06,1780.25,Historical
2013-09-09,1766.75,Historical
2013-09-10,1759.25,Historical
2013-09-11,1756.25,Historical
2013-09-12,1746.0,Historical
2013-09-13,1746.0,Historical
2013-09-16,1734.25,Historical
2013-09-17,1729.75,Historical
2013-09-18,1741.75,Historical
2013-09-19,1783.25,Historical
2013-09-20,1771.25,Historical
2013-09-23,1754.25,Historical
2013-09-24,1753.25,Historical
2013-09-25,1751.5,Historical
2013-09-26,1751.5,Historical
2013-09-27,1789.25,Historical
2013-09-30,1802.75,Historical
2013-10-01,1785.5,Historical
2013-10-02,1773.25,Historical
2013-10-03,1785.25,Historical
2013-10-04,1789.25,Historical
2013-10-07,1790.75,Historical
2013-10-08,1790.75,Historical
2013-10-09,1838.75,Historical
2013-10-10,1818.25,Historical
2013-10-11,1829.75,Historical
2013-10-14,1821.75,Historical
2013-10-15,1804.75,Historical
2013-10-16,1786.75,Historical
2013-10-17,1795.75,Historical
2013-10-18,1808.25,Historical
2013-10-21,1807.25,Historical
2013-10-22,1829.25,Historical
2013-10-23,1821.5,Historical
2013-10-24,1801.5,Historical
2013-10-25,1806.75,Historical
2013-10-28,1838.75,Historical
2013-10-29,1848.75,Historical
2013-10-30,1843.25,Historical
2013-10-31,1832.75,Historical
2013-11-01,1817.25,Historical
2013-11-04,1787.75,Historical
2013-11-05,1767.25,Historical
2013-11-06,1784.25,Historical
2013-11-07,1775.75,Historical
2013-11-08,1764.75,Historical
2013-11-11,1760.25,Historical
2013-11-12,1754.75,Historical
2013-11-13,1745.75,Historical
2013-11-14,1740.25,Historical
2013-11-15,1737.75,Historical
2013-11-18,1737.25,Historical
2013-11-19,1737.75,Historical
2013-11-20,1739.75,Historical
2013-11-21,1730.25,Historical
2013-11-22,1746.5,Historical
2013-11-25,1746.5,Historical
2013-11-26,1734.5,Historical
2013-11-27,1720.75,Historical
2013-11-28,1700.75,Historical
2013-11-29,1710.5,Historical
2013-12-02,1699.25,Historical
2013-12-03,1694.75,Historical
2013-12-04,1701.5,Historical
2013-12-05,1727.75,Historical
2013-12-06,1727.75,Historical
2013-12-09,1748.75,Historical
2013-12-10,1762.25,Historical
2013-12-11,1768.75,Historical
2013-12-12,1768.75,Historical
2013-12-13,1750.25,Historical
2013-12-16,1745.25,Historical
2013-12-17,1745.25,Historical
2013-12-18,1749.25,Historical
2013-12-19,1735.25,Historical
2013-12-20,1738.5,Historical
2013-12-23,1717.75,Historical
2013-12-24,1709.5,Historical
2013-12-25,1753.25,Historical
2013-12-26,1753.25,Historical
2013-12-27,1753.25,Historical
2013-12-30,1770.75,Historical
2013-12-31,1764.25,Historical
2014-01-01,1755.25,Historical
2014-01-02,1755.25,Historical
2014-01-03,1755.25,Historical
2014-01-06,1717.25,Historical
2014-01-07,1732.75,Historical
2014-01-08,1736.25,Historical
2014-01-09,1712.75,Historical
2014-01-10,1715.75,Historical
2014-01-13,1715.75,Historical
2014-01-14,1724.75,Historical
2014-01-15,1714.75,Historical
2014-01-16,1751.75,Historical
2014-01-17,1765.75,Historical
2014-01-20,1767.25,Historical
2014-01-21,1742.25,Historical
2014-01-22,1746.5,Historical
2014-01-23,1731.5,Historical
2014-01-24,1726.25,Historical
2014-01-27,1710.75,Historical
2014-01-28,1712.75,Historical
2014-01-29,1709.25,Historical
2014-01-30,1685.75,Historical
2014-01-31,1663.25,Historical
2014-02-03,1658.25,Historical
2014-02-04,1641.25,Historical
2014-02-05,1662.75,Historical
2014-02-06,1654.25,Historical
2014-02-07,1677.75,Historical
2014-02-10,1671.75,Historical
2014-02-11,1670.75,Historical
2014-02-12,1685.5,Historical
2014-02-13,1686.75,Historical
2014-02-14,1710.25,Historical
2014-02-17,1700.25,Historical
2014-02-18,1693.25,Historical
2014-02-19,1726.25,Historical
2014-02-20,1717.25,Historical
2014-02-21,1717.25,Historical
2014-02-24,1699.25,Historical
2014-02-25,1708.25,Historical
2014-02-26,1734.75,Historical
2014-02-27,1715.75,Historical
2014-02-28,1723.75,Historical
2014-03-03,1674.25,Historical
2014-03-04,1686.75,Historical
2014-03-05,1741.25,Historical
2014-03-06,1731.75,Historical
2014-03-07,1729.25,Historical
2014-03-10,1714.75,Historical
2014-03-11,1745.75,Historical
2014-03-12,1716.25,Historical
2014-03-13,1702.75,Historical
2014-03-14,1697.75,Historical
2014-03-17,1683.75,Historical
2014-03-18,1690.25,Historical
2014-03-19,1671.75,Historical
2014-03-20,1673.5,Historical
2014-03-21,1676.75,Historical
2014-03-24,1688.25,Historical
2014-03-25,1911.9672592592592,Historical
2014-03-26,1705.25,Historical
2014-03-27,1682.25,Historical
2014-03-28,1709.25,Historical
2014-03-31,1730.25,Historical
2014-04-01,1743.75,Historical
2014-04-02,1776.25,Historical
2014-04-03,1782.25,Historical
2014-04-04,1809.5,Historical
2014-04-07,1793.25,Historical
2014-04-08,1784.75,Historical
2014-04-09,1791.25,Historical
2014-04-10,1853.25,Historical
2014-04-11,1840.25,Historical
2014-04-14,1833.25,Historical
2014-04-15,1816.25,Historical
2014-04-16,1832.75,Historical
2014-04-17,1836.75,Historical
2014-04-18,1846.5,Historical
2014-04-21,1846.5,Historical
2014-04-22,1846.5,Historical
2014-04-23,1835.25,Historical
2014-04-24,1840.25,Historical
2014-04-25,1823.25,Historical
2014-04-28,1800.25,Historical
2014-04-29,1779.25,Historical
2014-04-30,1769.25,Historical
2014-05-01,1736.25,Historical
2014-05-02,1736.25,Historical
2014-05-05,1749.25,Historical
2014-05-06,1749.25,Historical
2014-05-07,1728.25,Historical
2014-05-08,1717.25,Historical
2014-05-09,1717.75,Historical
2014-05-12,1739.25,Historical
2014-05-13,1738.75,Historical
2014-05-14,1757.25,Historical
2014-05-15,1752.75,Historical
2014-05-16,1731.25,Historical
2014-05-19,1724.25,Historical
2014-05-20,1721.75,Historical
2014-05-21,1714.25,Historical
2014-05-22,1745.25,Historical
2014-05-23,1781.25,Historical
2014-05-26,1777.25,Historical
2014-05-27,1777.25,Historical
2014-05-28,1801.25,Historical
2014-05-29,1784.25,Historical
2014-05-30,1823.25,Historical
2014-06-02,1816.25,Historical
2014-06-03,1802.25,Historical
2014-06-04,1796.25,Historical
2014-06-05,1826.75,Historical
2014-06-06,1816.75,Historical
2014-06-09,1870.25,Historical
2014-06-10,1864.75,Historical
2014-06-11,1835.25,Historical
2014-06-12,1821.75,Historical
2014-06-13,1800.75,Historical
2014-06-16,1800.75,Historical
2014-06-17,1808.25,Historical
2014-06-18,1828.25,Historical
2014-06-19,1843.75,Historical
2014-06-20,1844.75,Historical
2014-06-23,1856.75,Historical
2014-06-24,1856.75,Historical
2014-06-25,1866.25,Historical
2014-06-26,1856.75,Historical
2014-06-27,1849.75,Historical
2014-06-30,1850.25,Historical
2014-07-01,1837.25,Historical
2014-07-02,1861.5,Historical
2014-07-03,1889.5,Historical
2014-07-04,1892.75,Historical
2014-07-07,1893.5,Historical
2014-07-08,1910.25,Historical
2014-07-09,1923.75,Historical
2014-07-10,1885.25,Historical
2014-07-11,1906.25,Historical
2014-07-14,1922.75,Historical
2014-07-15,1927.75,Historical
2014-07-16,1962.25,Historical
2014-07-17,1967.25,Historical
2014-07-18,1958.25,Historical
2014-07-21,1987.5,Historical
2014-07-22,2020.25,Historical
2014-07-23,2010.5,Historical
2014-07-24,2013.25,Historical
2014-07-25,2008.25,Historical
2014-07-28,1987.25,Historical
2014-07-29,1973.75,Historical
2014-07-30,1982.25,Historical
2014-07-31,2016.25,Historical
2014-08-01,1964.25,Historical
2014-08-04,1978.5,Historical
2014-08-05,2001.75,Historical
2014-08-06,1983.0,Historical
2014-08-07,2014.25,Historical
2014-08-08,2017.25,Historical
2014-08-11,2031.0,Historical
2014-08-12,2039.75,Historical
2014-08-13,2025.75,Historical
2014-08-14,2004.75,Historical
2014-08-15,1979.5,Historical
2014-08-18,1994.5,Historical
2014-08-19,2027.75,Historical
2014-08-20,2036.75,Historical
2014-08-21,2058.25,Historical
2014-08-22,2058.25,Historical
2014-08-25,2081.75,Historical
2014-08-26,2081.75,Historical
2014-08-27,2082.25,Historical
2014-08-28,2107.75,Historical
2014-08-29,2113.75,Historical
2014-09-01,2081.75,Historical
2014-09-02,2082.75,Historical
2014-09-03,2077.5,Historical
2014-09-04,2085.25,Historical
2014-09-05,2074.5,Historical
2014-09-08,2081.0,Historical
2014-09-09,2044.75,Historical
2014-09-10,2011.75,Historical
2014-09-11,2001.75,Historical
2014-09-12,2008.25,Historical
2014-09-15,1958.0,Historical
2014-09-16,1969.25,Historical
2014-09-17,1966.25,Historical
2014-09-18,1949.75,Historical
2014-09-19,1949.0,Historical
2014-09-22,1924.75,Historical
2014-09-23,1924.75,Historical
2014-09-24,1922.25,Historical
2014-09-25,1926.75,Historical
2014-09-26,1924.25,Historical
2014-09-29,1913.5,Historical
2014-09-30,1934.5,Historical
2014-10-01,1898.25,Historical
2014-10-02,1869.25,Historical
2014-10-03,1882.75,Historical
2014-10-06,1897.75,Historical
2014-10-07,1885.75,Historical
2014-10-08,1920.25,Historical
2014-10-09,1923.5,Historical
2014-10-10,1891.25,Historical
2014-10-13,1903.25,Historical
2014-10-14,1908.75,Historical
2014-10-15,1912.25,Historical
2014-10-16,1872.75,Historical
2014-10-17,1929.25,Historical
2014-10-20,1954.25,Historical
2014-10-21,1971.5,Historical
2014-10-22,1979.75,Historical
2014-10-23,1984.25,Historical
2014-10-24,1950.25,Historical
2014-10-27,1963.25,Historical
2014-10-28,1990.25,Historical
2014-10-29,2011.75,Historical
2014-10-30,2015.25,Historical
2014-10-31,2056.75,Historical
2014-11-03,2055.75,Historical
2014-11-04,2050.25,Historical
2014-11-05,2037.5,Historical
2014-11-06,2052.25,Historical
2014-11-07,2076.75,Historical
2014-11-10,2040.75,Historical
2014-11-11,2017.5,Historical
2014-11-12,2061.75,Historical
2014-11-13,2064.5,Historical
2014-11-14,2020.25,Historical
2014-11-17,2049.25,Historical
2014-11-18,2015.25,Historical
2014-11-19,2024.75,Historical
2014-11-20,2016.75,Historical
2014-11-21,2077.0,Historical
2014-11-24,2059.75,Historical
2014-11-25,2083.5,Historical
2014-11-26,2098.75,Historical
2014-11-27,2098.75,Historical
2014-11-28,2071.25,Historical
2014-12-01,2020.75,Historical
2014-12-02,2014.75,Historical
2014-12-03,1966.5,Historical
2014-12-04,1974.75,Historical
2014-12-05,2001.75,Historical
2014-12-08,1959.75,Historical
2014-12-09,1944.75,Historical
2014-12-10,1949.75,Historical
2014-12-11,1935.25,Historical
2014-12-12,1917.75,Historical
2014-12-15,1916.25,Historical
2014-12-16,1874.75,Historical
2014-12-17,1863.25,Historical
2014-12-18,1888.25,Historical
2014-12-19,1887.75,Historical
2014-12-22,1877.5,Historical
2014-12-23,1851.75,Historical
2014-12-24,1833.5,Historical
2014-12-25,1827.25,Historical
2014-12-26,1827.25,Historical
2014-12-29,1827.25,Historical
2014-12-30,1834.0,Historical
2014-12-31,1831.25,Historical
2015-01-01,1821.25,Historical
2015-01-02,1821.25,Historical
2015-01-05,1792.75,Historical
2015-01-06,1772.25,Historical
2015-01-07,1761.75,Historical
2015-01-08,1776.25,Historical
2015-01-09,1797.75,Historical
2015-01-12,1778.5,Historical
2015-01-13,1766.25,Historical
2015-01-14,1767.25,Historical
2015-01-15,1782.25,Historical
2015-01-16,1798.25,Historical
2015-01-19,1825.25,Historical
2015-01-20,1829.5,Historical
2015-01-21,1830.75,Historical
2015-01-22,1866.5,Historical
2015-01-23,1830.25,Historical
2015-01-26,1817.75,Historical
2015-01-27,1846.75,Historical
2015-01-28,1849.25,Historical
2015-01-29,1822.25,Historical
2015-01-30,1837.25,Historical
2015-02-02,1851.5,Historical
2015-02-03,1869.75,Historical
2015-02-04,1862.0,Historical
2015-02-05,1848.75,Historical
2015-02-06,1871.25,Historical
2015-02-09,1854.75,Historical
2015-02-10,1842.5,Historical
2015-02-11,1811.25,Historical
2015-02-12,1817.5,Historical
2015-02-13,1831.25,Historical
2015-02-16,1814.25,Historical
2015-02-17,1800.25,Historical
2015-02-18,1796.0,Historical
2015-02-19,1801.75,Historical
2015-02-20,1796.25,Historical
2015-02-23,1772.25,Historical
2015-02-24,1791.5,Historical
2015-02-25,1783.25,Historical
2015-02-26,1798.25,Historical
2015-02-27,1794.25,Historical
2015-03-02,1796.75,Historical
2015-03-03,1783.25,Historical
2015-03-04,1786.5,Historical
2015-03-05,1787.5,Historical
2015-03-06,1784.5,Historical
2015-03-09,1760.25,Historical
2015-03-10,1749.25,Historical
2015-03-11,1753.75,Historical
2015-03-12,1741.75,Historical
2015-03-13,1743.75,Historical
2015-03-16,1760.5,Historical
2015-03-17,1769.75,Historical
2015-03-18,1771.25,Historical
2015-03-19,1782.25,Historical
2015-03-20,1762.5,Historical
2015-03-23,1786.75,Historical
2015-03-24,1786.0,Historical
2015-03-25,1763.5,Historical
2015-03-26,1783.25,Historical
2015-03-27,1771.75,Historical
2015-03-30,1776.25,Historical
2015-03-31,1788.75,Historical
2015-04-01,1765.25,Historical
2015-04-02,1770.25,Historical
2015-04-03,1784.75,Historical
2015-04-06,1784.75,Historical
2015-04-07,1784.75,Historical
2015-04-08,1774.5,Historical
2015-04-09,1773.25,Historical
2015-04-10,1772.75,Historical
2015-04-13,1781.25,Historical
2015-04-14,1781.25,Historical
2015-04-15,1810.5,Historical
2015-04-16,1856.0,Historical
2015-04-17,1846.25,Historical
2015-04-20,1858.25,Historical
2015-04-21,1826.25,Historical
2015-04-22,1817.25,Historical
2015-04-23,1805.25,Historical
2015-04-24,1829.75,Historical
2015-04-27,1827.25,Historical
2015-04-28,1827.25,Historical
2015-04-29,1890.0,Historical
2015-04-30,1909.25,Historical
2015-05-01,1918.5,Historical
2015-05-04,1910.25,Historical
2015-05-05,1910.25,Historical
2015-05-06,1915.25,Historical
2015-05-07,1870.25,Historical
2015-05-08,1863.75,Historical
2015-05-11,1851.75,Historical
2015-05-12,1854.5,Historical
2015-05-13,1859.5,Historical
2015-05-14,1845.75,Historical
2015-05-15,1812.75,Historical
2015-05-18,1795.25,Historical
2015-05-19,1749.75,Historical
2015-05-20,1748.75,Historical
2015-05-21,1735.75,Historical
2015-05-22,1725.75,Historical
2015-05-25,1710.25,Historical
2015-05-26,1710.25,Historical
2015-05-27,1699.25,Historical
2015-05-28,1719.25,Historical
2015-05-29,1705.25,Historical
2015-06-01,1691.25,Historical
2015-06-02,1711.25,Historical
2015-06-03,1716.25,Historical
2015-06-04,1697.25,Historical
2015-06-05,1693.25,Historical
2015-06-08,1695.25,Historical
2015-06-09,1722.75,Historical
2015-06-10,1726.5,Historical
2015-06-11,1701.25,Historical
2015-06-12,1701.25,Historical
2015-06-15,1660.25,Historical
2015-06-16,1660.75,Historical
2015-06-17,1675.25,Historical
2015-06-18,1680.25,Historical
2015-06-19,1650.25,Historical
2015-06-22,1650.25,Historical
2015-06-23,1680.25,Historical
2015-06-24,1690.25,Historical
2015-06-25,1670.75,Historical
2015-06-26,1667.75,Historical
2015-06-29,1641.75,Historical
2015-06-30,1646.25,Historical
2015-07-01,1665.5,Historical
2015-07-02,1692.5,Historical
2015-07-03,1684.75,Historical
2015-07-06,1643.0,Historical
2015-07-07,1644.75,Historical
2015-07-08,1619.75,Historical
2015-07-09,1648.5,Historical
2015-07-10,1652.25,Historical
2015-07-13,1658.75,Historical
2015-07-14,1652.75,Historical
2015-07-15,1674.25,Historical
2015-07-16,1663.75,Historical
2015-07-17,1663.25,Historical
2015-07-20,1636.25,Historical
2015-07-21,1630.25,Historical
2015-07-22,1610.25,Historical
2015-07-23,1604.25,Historical
2015-07-24,1594.25,Historical
2015-07-27,1600.25,Historical
2015-07-28,1608.75,Historical
2015-07-29,1618.5,Historical
2015-07-30,1608.25,Historical
2015-07-31,1593.5,Historical
2015-08-03,1563.5,Historical
2015-08-04,1577.25,Historical
2015-08-05,1569.25,Historical
2015-08-06,1552.75,Historical
2015-08-07,1556.25,Historical
2015-08-10,1552.75,Historical
2015-08-11,1546.75,Historical
2015-08-12,1546.75,Historical
2015-08-13,1538.5,Historical
2015-08-14,1540.25,Historical
2015-08-17,1523.25,Historical
2015-08-18,1531.75,Historical
2015-08-19,1521.5,Historical
2015-08-20,1543.75,Historical
2015-08-21,1523.25,Historical
2015-08-24,1485.25,Historical
2015-08-25,1525.75,Historical
2015-08-26,1513.25,Historical
2015-08-27,1527.5,Historical
2015-08-28,1549.75,Historical
2015-08-31,1577.25,Historical
2015-09-01,1577.25,Historical
2015-09-02,1569.75,Historical
2015-09-03,1606.25,Historical
2015-09-04,1601.25,Historical
2015-09-07,1587.5,Historical
2015-09-08,1593.25,Historical
2015-09-09,1627.75,Historical
2015-09-10,1607.25,Historical
2015-09-11,1614.0,Historical
2015-09-14,1598.75,Historical
2015-09-15,1600.25,Historical
2015-09-16,1598.25,Historical
2015-09-17,1606.25,Historical
2015-09-18,1624.25,Historical
2015-09-21,1611.75,Historical
2015-09-22,1578.25,Historical
2015-09-23,1571.75,Historical
2015-09-24,1560.25,Historical
2015-09-25,1566.25,Historical
2015-09-28,1536.75,Historical
2015-09-29,1548.75,Historical
2015-09-30,1561.0,Historical
2015-10-01,1578.25,Historical
2015-10-02,1544.75,Historical
2015-10-05,1546.75,Historical
2015-10-06,1546.25,Historical
2015-10-07,1566.75,Historical
2015-10-08,1551.75,Historical
2015-10-09,1606.5,Historical
2015-10-12,1607.25,Historical
2015-10-13,1559.0,Historical
2015-10-14,1568.75,Historical
2015-10-15,1567.25,Historical
2015-10-16,1542.25,Historical
2015-10-19,1535.75,Historical
2015-10-20,1506.25,Historical
2015-10-21,1490.5,Historical
2015-10-22,1479.75,Historical
2015-10-23,1480.25,Historical
2015-10-26,1467.5,Historical
2015-10-27,1453.75,Historical
2015-10-28,1433.75,Historical
2015-10-29,1440.0,Historical
2015-10-30,1447.25,Historical
2015-11-02,1451.75,Historical
2015-11-03,1469.75,Historical
2015-11-04,1472.25,Historical
2015-11-05,1472.75,Historical
2015-11-06,1491.25,Historical
2015-11-09,1505.75,Historical
2015-11-10,1485.75,Historical
2015-11-11,1493.5,Historical
2015-11-12,1484.25,Historical
2015-11-13,1475.75,Historical
2015-11-16,1457.25,Historical
2015-11-17,1462.75,Historical
2015-11-18,1453.75,Historical
2015-11-19,1445.75,Historical
2015-11-20,1474.75,Historical
2015-11-23,1423.75,Historical
2015-11-24,1432.75,Historical
2015-11-25,1428.25,Historical
2015-11-26,1470.25,Historical
2015-11-27,1479.25,Historical
2015-11-30,1441.75,Historical
2015-12-01,1441.75,Historical
2015-12-02,1459.75,Historical
2015-12-03,1462.25,Historical
2015-12-04,1502.75,Historical
2015-12-07,1497.75,Historical
2015-12-08,1461.75,Historical
2015-12-09,1493.5,Historical
2015-12-10,1478.5,Historical
2015-12-11,1499.0,Historical
2015-12-14,1475.5,Historical
2015-12-15,1477.25,Historical
2015-12-16,1477.75,Historical
2015-12-17,1482.25,Historical
2015-12-18,1507.5,Historical
2015-12-21,1509.5,Historical
2015-12-22,1517.5,Historical
2015-12-23,1538.75,Historical
2015-12-24,1540.75,Historical
2015-12-25,1540.75,Historical
2015-12-28,1540.75,Historical
2015-12-29,1534.5,Historical
2015-12-30,1506.5,Historical
2015-12-31,1507.0,Historical
2016-01-01,1465.5,Historical
2016-01-04,1465.5,Historical
2016-01-05,1472.75,Historical
2016-01-06,1456.5,Historical
2016-01-07,1454.5,Historical
2016-01-08,1475.75,Historical
2016-01-11,1471.25,Historical
2016-01-12,1456.75,Historical
2016-01-13,1452.5,Historical
2016-01-14,1477.75,Historical
2016-01-15,1467.25,Historical
2016-01-18,1486.25,Historical
2016-01-19,1493.5,Historical
2016-01-20,1461.25,Historical
2016-01-21,1469.5,Historical
2016-01-22,1497.25,Historical
2016-01-25,1479.5,Historical
2016-01-26,1480.25,Historical
2016-01-27,1507.75,Historical
2016-01-28,1526.75,Historical
2016-01-29,1529.25,Historical
2016-02-01,1519.5,Historical
2016-02-02,1524.25,Historical
2016-02-03,1513.75,Historical
2016-02-04,1531.5,Historical
2016-02-05,1530.5,Historical
2016-02-08,1495.75,Historical
2016-02-09,1491.75,Historical
2016-02-10,1498.5,Historical
2016-02-11,1493.75,Historical
2016-02-12,1498.5,Historical
2016-02-15,1505.25,Historical
2016-02-16,1528.25,Historical
2016-02-17,1519.75,Historical
2016-02-18,1529.5,Historical
2016-02-19,1551.0,Historical
2016-02-22,1572.75,Historical
2016-02-23,1575.25,Historical
2016-02-24,1551.5,Historical
2016-02-25,1599.5,Historical
2016-02-26,1588.0,Historical
2016-02-29,1621.25,Historical
2016-03-01,1590.25,Historical
2016-03-02,1596.75,Historical
2016-03-03,1603.25,Historical
2016-03-04,1587.25,Historical
2016-03-07,1599.0,Historical
2016-03-08,1589.5,Historical
2016-03-09,1563.5,Historical
2016-03-10,1564.5,Historical
2016-03-11,1548.25,Historical
2016-03-14,1532.25,Historical
2016-03-15,1507.5,Historical
2016-03-16,1494.5,Historical
2016-03-17,1503.25,Historical
2016-03-18,1497.75,Historical
2016-03-21,1485.75,Historical
2016-03-22,1480.5,Historical
2016-03-23,1479.75,Historical
2016-03-24,1469.25,Historical
2016-03-25,1472.75,Historical
2016-03-28,1472.75,Historical
2016-03-29,1472.75,Historical
2016-03-30,1477.75,Historical
2016-03-31,1491.25,Historical
2016-04-01,1523.75,Historical
2016-04-04,1522.5,Historical
2016-04-05,1497.75,Historical
2016-04-06,1480.75,Historical
2016-04-07,1484.75,Historical
2016-04-08,1491.5,Historical
2016-04-11,1493.25,Historical
2016-04-12,1513.5,Historical
2016-04-13,1545.0,Historical
2016-04-14,1548.0,Historical
2016-04-15,1534.0,Historical
2016-04-18,1546.75,Historical
2016-04-19,1565.25,Historical
2016-04-20,1597.75,Historical
2016-04-21,1627.5,Historical
2016-04-22,1634.75,Historical
2016-04-25,1640.75,Historical
2016-04-26,1631.75,Historical
2016-04-27,1642.25,Historical
2016-04-28,1648.75,Historical
2016-04-29,1672.75,Historical
2016-05-02,1628.75,Historical
2016-05-03,1628.75,Historical
2016-05-04,1610.5,Historical
2016-05-05,1601.25,Historical
2016-05-06,1598.5,Historical
2016-05-09,1556.25,Historical
2016-05-10,1542.25,Historical
2016-05-11,1559.75,Historical
2016-05-12,1544.5,Historical
2016-05-13,1528.75,Historical
2016-05-16,1525.25,Historical
2016-05-17,1531.5,Historical
2016-05-18,1529.25,Historical
2016-05-19,1535.5,Historical
2016-05-20,1558.75,Historical
2016-05-23,1525.75,Historical
2016-05-24,1552.5,Historical
2016-05-25,1538.5,Historical
2016-05-26,1552.75,Historical
2016-05-27,1551.0,Historical
2016-05-30,1547.75,Historical
2016-05-31,1547.75,Historical
2016-06-01,1543.75,Historical
2016-06-02,1558.0,Historical
2016-06-03,1542.5,Historical
2016-06-06,1547.0,Historical
2016-06-07,1540.5,Historical
2016-06-08,1595.75,Historical
2016-06-09,1591.25,Historical
2016-06-10,1583.75,Historical
2016-06-13,1581.25,Historical
2016-06-14,1604.5,Historical
2016-06-15,1613.25,Historical
2016-06-16,1592.25,Historical
2016-06-17,1602.25,Historical
2016-06-20,1607.25,Historical
2016-06-21,1623.25,Historical
2016-06-22,1623.75,Historical
2016-06-23,1627.5,Historical
2016-06-24,1600.25,Historical
2016-06-27,1591.75,Historical
2016-06-28,1602.25,Historical
2016-06-29,1613.5,Historical
2016-06-30,1634.75,Historical
2016-07-01,1644.75,Historical
2016-07-04,1652.5,Historical
2016-07-05,1623.0,Historical
2016-07-06,1623.25,Historical
2016-07-07,1636.75,Historical
2016-07-08,1640.25,Historical
2016-07-11,1652.75,Historical
2016-07-12,1645.75,Historical
2016-07-13,1669.0,Historical
2016-07-14,1671.5,Historical
2016-07-15,1681.75,Historical
2016-07-18,1644.75,Historical
2016-07-19,1642.5,Historical
2016-07-20,1608.5,Historical
2016-07-21,1594.25,Historical
2016-07-22,1599.75,Historical
2016-07-25,1600.75,Historical
2016-07-26,1590.25,Historical
2016-07-27,1583.5,Historical
2016-07-28,1597.5,Historical
2016-07-29,1615.75,Historical
2016-08-01,1645.25,Historical
2016-08-02,1635.25,Historical
2016-08-03,1619.0,Historical
2016-08-04,1615.75,Historical
2016-08-05,1627.5,Historical
2016-08-08,1644.5,Historical
2016-08-09,1625.75,Historical
2016-08-10,1645.75,Historical
2016-08-11,1629.75,Historical
2016-08-12,1634.0,Historical
2016-08-15,1644.25,Historical
2016-08-16,1675.75,Historical
2016-08-17,1685.25,Historical
2016-08-18,1690.25,Historical
2016-08-19,1648.25,Historical
2016-08-22,1651.0,Historical
2016-08-23,1652.5,Historical
2016-08-24,1656.25,Historical
2016-08-25,1623.5,Historical
2016-08-26,1627.25,Historical
2016-08-29,1627.25,Historical
2016-08-30,1627.25,Historical
2016-08-31,1600.75,Historical
2016-09-01,1586.75,Historical
2016-09-02,1591.5,Historical
2016-09-05,1568.25,Historical
2016-09-06,1573.25,Historical
2016-09-07,1582.25,Historical
2016-09-08,1565.5,Historical
2016-09-09,1567.0,Historical
